refcat,antig_bi,sin_reforma,e_ref_media,i_ref_minima,o_ref_total,r_ref_integral
2038902UG4923N,1995.0,0.0,,,2010.0,
2038903UG4923N,1995.0,0.0,2016.0,,,
2038904UG4923N,1994.0,0.0,2016.0,,2015.0,
2040701UG4924S,1996.0,0.0,2016.0,,,
2042601UG4924S,1997.0,0.0,1997.0,,2015.0,
2043801UG4924S,1997.0,0.0,2009.0,,2016.0,
2045101UG4924N,1975.0,0.0,,,,
2045102UG4924N,1977.0,0.0,,,,
2045103UG4924N,1976.0,0.0,,,,
2045104UG4924N,1976.0,0.0,,,,
2045105UG4924N,1976.0,0.0,,,,
2045601UG4924N,1970.0,0.0,,,,
2045602UG4924N,1971.0,0.0,,,,
2045603UG4924N,1971.0,0.0,,,,
2045604UG4924N,1971.0,0.0,,,,
2045605UG4924N,1971.0,0.0,,,,
2051401UG4925S,2006.0,0.0,,,2014.0,
2051701UG4925S,2000.0,0.0,2019.0,,2002.0,
2052101UG4925S,2000.0,0.0,2020.0,,2016.0,
2053701UG4925S,1994.0,0.0,,,2012.0,
2056101UG4925N,2001.6542056074766,0.0,,,2020.0,
2056401UG4925N,2006.0,0.0,,,2019.0,
2059701UG4925N,1996.0,0.0,2016.0,,2023.0,
2060201UG4926S,2000.0,0.0,2019.0,,2017.0,
2060501UG4926S,1999.0,0.0,,,2014.0,
2062801UG4916S,1999.0,0.0,2002.0,,2013.0,
2066701UG4926N,1999.0,0.0,,,,
2066702UG4926N,1999.0,0.0,,,,
2066703UG4926N,1999.0,0.0,,,,
2066704UG4926N,1999.0,0.0,,,,
2066705UG4926N,1999.0,0.0,,,,
2066706UG4926N,1999.0,0.0,,,,
2066707UG4926N,1999.0,0.0,,,,
2066708UG4926N,1999.0,0.0,,,,
2066709UG4926N,1999.0,0.0,,,,
2066710UG4926N,1999.0,0.0,2006.0,,,
2066711UG4926N,1999.0,0.0,,,,
2066712UG4926N,1999.0,0.0,,,,
2066713UG4926N,1999.0,0.0,,,,
2066714UG4926N,1999.0,0.0,,,,
2067201UG4926N,1985.0,0.0,,,,
2067202UG4926N,1988.0,0.0,,,,
2067205UG4926N,1989.0,0.0,,,,
2067206UG4926N,1989.0,0.0,,,,
2067208UG4926N,1991.0,0.0,,,,
2067209UG4926N,1998.0,0.0,,,,
2067210UG4926N,1990.0,0.0,,,,
2067212UG4926N,1990.0,0.0,,,,
2067213UG4926N,1996.0,0.0,,,,
2067215UG4926N,1989.0,0.0,,,,
2068401UG4926N,1984.0,0.0,,,,
2068402UG4926N,1990.0,0.0,,,,
2068403UG4926N,1990.0,0.0,,,,
2068405UG4926N,1990.0,0.0,,,,
2068406UG4926N,1990.0,0.0,,,,
2068407UG4926N,1987.0,0.0,,2007.0,,
2068408UG4926N,2021.0,0.0,,,,
2068410UG4926N,1994.0,0.0,,,,
2068412UG4926N,1984.0,0.0,,,,
2069401UG4926N,1970.0,0.0,,,,
2069402UG4926N,1972.0,0.0,2007.0,,,
2069403UG4926N,1983.0,0.0,,,,
2069404UG4926N,1992.0,0.0,,,,
2069405UG4926N,1978.0,0.0,,,,
2069406UG4926N,1995.0,0.0,,,,
2069408UG4926N,1998.0,0.0,,,,
2069409UG4926N,2005.0,0.0,,,,
2069410UG4926N,2000.0,0.0,,,,
2070501UG4927S,1960.0,0.0,,,,
2070503UG4927S,1990.0,0.0,,,,
2070504UG4927S,1972.0,0.0,,,,
2070505UG4927S,1970.0,0.0,,,,
2070506UG4927S,1989.0,0.0,,,,
2070507UG4927S,1987.0,0.0,,,,
2070508UG4927S,1982.0,0.0,,,,
2070509UG4927S,1994.0,0.0,,,,
2070510UG4927S,1989.0,0.0,,,,
2070511UG4927S,1990.0,0.0,,,,
2070512UG4927S,1993.0,0.0,,,,
2070513UG4927S,1995.0,0.0,,,,
2070514UG4927S,1993.0,0.0,,,,
2072401UG4927S,1962.0,0.0,,2005.0,2005.0,
2072403UG4927S,1998.0,0.0,,,,
2072404UG4927S,1994.0,0.0,,,,
2072405UG4927S,1992.0,0.0,,,,
2072406UG4927S,2000.0,0.0,,,,
2072407UG4927S,1997.0,0.0,,,,
2072408UG4927S,1996.0,0.0,,,,
2072409UG4927S,1988.0,0.0,,,,
2072410UG4927S,2001.0,0.0,,,,
2072412UG4927S,1956.0,0.0,,,,
2072413UG4927S,1976.0,0.0,,,,
2072414UG4927S,1975.0,0.0,,,,
2072415UG4927S,1964.0,0.0,,,,
2072416UG4927S,1998.0,0.0,,,,
2072417UG4927S,1998.0,0.0,,,,
2072801UG4927S,1989.0,0.0,,,,
2072802UG4927S,1994.0,0.0,,,,
2072803UG4927S,2001.0,0.0,,,,
2072804UG4927S,2000.0,0.0,,,,
2072805UG4927S,1992.0,0.0,,,,
2078401UG4927N,1963.0,0.0,2016.0,,,
2078402UG4927N,1978.0,0.0,,,,
2078403UG4927N,1975.0,0.0,,,,
2078404UG4927N,1957.0,0.0,,,,
2078405UG4927N,1960.0,0.0,,,,
2078406UG4927N,1939.0,0.0,,,,
2078407UG4927N,1960.0,0.0,,,,
2078408UG4927N,1988.0,0.0,,,,
2078409UG4927N,1983.0,0.0,,,,
2078410UG4927N,1983.0,0.0,,,,
2078411UG4927N,1984.0,0.0,,,,
2078415UG4927N,2022.0,0.0,,,,
2078417UG4927N,2012.0,0.0,,,,2012.0
2082702UG4928S,1940.0,0.0,,,,
2082703UG4928S,1950.0,0.0,,,,
2082704UG4928S,1994.0,0.0,,,,
2082706UG4928S,1980.0,0.0,,,,
2082707UG4928S,1970.0,0.0,,,,
2082708UG4928S,1980.0,0.0,,,,
2082709UG4928S,1973.0,0.0,,,,
2082710UG4928S,1980.0,0.0,,,,
2082711UG4928S,1975.0,0.0,,,,
2082712UG4928S,1970.0,0.0,,,,
2082713UG4928S,1980.0,0.0,,,,
2082715UG4928S,1975.0,0.0,,,,
2082720UG4928S,1940.0,0.0,,,,
2083301UG4928S,1965.0,0.0,,,,
2083302UG4928S,1979.0,0.0,,,,
2083303UG4928S,1975.0,0.0,,,,
2083304UG4928S,1973.0,0.0,2013.0,,,
2083305UG4928S,1980.0,0.0,2000.0,,,
2083306UG4928S,1978.0,0.0,,,,
2083307UG4928S,1977.0,0.0,,,,
2083308UG4928S,1977.0,0.0,,,,
2083309UG4928S,1975.0,0.0,,,,
2083310UG4928S,1970.0,0.0,1996.0,,,
2083311UG4928S,1984.0,0.0,,,,
2083312UG4928S,2010.0,0.0,,,,
2083316UG4928S,1976.0,0.0,,,,
2083317UG4928S,2005.0,0.0,,,,
2083318UG4928S,1976.0,0.0,,,,
2083319UG4928S,2016.0,0.0,,,,
2083320UG4928S,2005.0,0.0,,,,
2083330UG4928S,1940.0,,2016.0,,,
2108201UH3020N,2002.0,0.0,,,,
2108202UH3020N,2005.0,0.0,,,,
2108203UH3020N,2005.0,0.0,,,,
2108204UH3020N,2001.0,0.0,,,,
2108205UH3020N,2008.0,0.0,,,,
2108206UH3020N,2006.0,0.0,,,,
2108208UH3020N,1996.0,0.0,,,,
2108209UH3020N,2007.0,0.0,,,,
2108210UH3020N,2009.0,0.0,,,,
2108211UH3020N,2009.0,0.0,,,,
2108212UH3020N,1999.0,0.0,,,,
2108213UH3020N,1998.0,0.0,,,,
2108214UH3020N,1997.0,0.0,,,,
2108215UH3020N,2015.0,0.0,,,,
2108216UH3020N,1998.0,0.0,,,,
2108217UH3020N,1996.0,0.0,,,,
2108218UH3020N,1999.0,0.0,,,,
2108501UH5020N,1998.0,0.0,,,,
2108505UH5020N,1994.0,0.0,,,,
2108506UH5020N,1997.0,0.0,,,,
2108507UH5020N,1985.0,0.0,,,,
2108508UH5020N,2000.0,0.0,,,,
2111801UG3921S,1999.0,0.0,,,,
2111802UG3921S,1999.0,0.0,,,,
2111803UG3921S,2004.0,0.0,,,,
2111804UG3921S,2010.0,0.0,,,,
2111805UG3921S,2004.0,0.0,,,,
2111806UG3921S,1995.0,0.0,,,,
2111807UG3921S,1995.0,0.0,,,,
2111808UG3921S,1995.0,0.0,,,,
2111809UG3921S,1995.0,0.0,,,,
2111810UG3921S,1995.0,0.0,,,,
2111811UG3921S,1995.0,0.0,,,,
2111812UG3921S,1996.0,0.0,,,,
2111813UG3921S,1996.0,0.0,,,,
2111814UG3921S,1996.0,0.0,,,,
2111815UG3921S,1996.0,0.0,,,,
2111816UG3921S,1996.0,0.0,,,,
2111817UG3921S,1996.0,0.0,,,,
2111818UG3921S,2004.0,0.0,,,,
2111819UG3921S,2004.0,0.0,,,,
2111820UG3921S,2004.0,0.0,,,,
2111821UG3921S,2004.0,0.0,,,,
2111822UG3921S,2004.0,0.0,,,,
2111823UG3921S,2004.0,0.0,,,,
2111824UG3921S,2004.0,0.0,,,,
2111825UG3921S,2004.0,0.0,,,,
2111826UG3921S,2004.0,0.0,,,,
2111827UG3921S,2004.0,0.0,,,,
2111828UG3921S,2004.0,0.0,,,,
2111829UG3921S,2004.0,0.0,,,,
2111830UG3921S,2005.0,0.0,,,,
2111901UG3921S,1996.0,0.0,,,,
2111902UG3921S,1996.0,0.0,,,,
2111903UG3921S,1996.0,0.0,,,,
2111904UG3921S,1996.0,0.0,,,,
2111905UG3921S,1996.0,0.0,,,,
2111906UG3921S,1996.0,0.0,,,,
2111907UG3921S,1998.0,0.0,,,,
2111908UG3921S,1999.0,0.0,,,,
2111909UG3921S,1999.0,0.0,,,,
2111910UG3921S,2005.0,0.0,,,,
2111911UG3921S,2000.0,0.0,,,,
2111912UG3921S,2011.0,0.0,,,,
2111913UG3921S,2000.0,0.0,,,,
2112001UH5021S,1989.0,0.0,,,,
2112002UH5021S,2016.0,0.0,,,,
2112003UH5021S,1999.0,0.0,,,,
2112004UH5021S,2001.0,0.0,,,,
2112005UH5021S,2005.0,0.0,,,,
2112006UH5021S,1986.0,0.0,,,,
2112008UH5021S,2004.0,0.0,,,,
2112009UH5021S,2009.0,0.0,,,,
2112010UH5021S,1993.0,0.0,,,,
2112011UH5021S,2007.0,0.0,,,,
2112012UH5021S,1994.0,0.0,,,,
2112013UH5021S,1975.0,0.0,,,,
2112014UH5021S,2022.0,0.0,,,,
2112015UH5021S,2007.0,0.0,,,,
2112016UH5021S,1986.0,0.0,2008.0,,,
2112017UH5021S,2002.0,0.0,,,,
2112019UH5021S,2005.0,0.0,,,,
2112020UH5021S,1998.0,0.0,,,,
2112021UH5021S,2011.0,0.0,,,,
2112022UH5021S,1973.0,0.0,,,,
2112023UH5021S,1973.0,,,,2012.0,
2112024UH5021S,1983.0,0.0,,,,
2112025UH5021S,2001.0,0.0,,,,
2112028UH5021S,1975.0,0.0,,,,
2112029UH5021S,1970.0,0.0,,,,
2112031UH5021S,1997.0,0.0,,,,
2112033UH5021S,2001.0,0.0,,,,
2112035UH5021S,2012.0,0.0,,,,
2112036UH5021S,2000.0,0.0,,,,
2112037UH5021S,2000.0,0.0,,,,
2134502UG4923S,1989.0,0.0,2018.0,,2021.0,
2135301UG4923N,1990.0,0.0,,,,
2135401UG4923N,1972.0,0.0,,,2012.0,
2135402UG4923N,1972.0,0.0,,,,
2135601UG4923N,1971.0,0.0,,,,
2135602UG4923N,1971.0,0.0,,,,
2135603UG4923N,1971.0,0.0,,,2022.0,
2135604UG4923N,1971.0,0.0,2017.0,,2022.0,
2136601UG4923N,1972.0,0.0,,,,
2136602UG4923N,1973.0,0.0,,,2013.0,
2141901UG4924S,1993.0,0.0,2015.0,,2019.0,
2142401UG4924S,1986.0,0.0,,,,
2142402UG4924S,1986.0,0.0,,,,
2142403UG4924S,1986.0,0.0,,,,
2142404UG4924S,1986.0,0.0,,,,
2142405UG4924S,1986.0,0.0,,,,
2144201UG4924S,1978.0,0.0,2005.0,,,
2144202UG4924S,1975.0,0.0,,,,
2144203UG4924S,1975.0,0.0,,,,
2144204UG4924S,1978.0,0.0,,,,
2145601UG4924N,1972.0,0.0,,,,
2145602UG4924N,1972.0,0.0,,,,
2145603UG4924N,1972.0,0.0,,,2012.0,
2145604UG4924N,1972.0,0.0,,,2008.0,
2145801UG4924N,1974.0,0.0,,,,
2145802UG4924N,1974.0,0.0,,,,
2145803UG4924N,1975.0,0.0,,,,
2145804UG4924N,1975.0,0.0,,,,
2146501UG4924N,1990.0,0.0,2003.0,,2011.0,
2147201UG4924N,2006.0,0.0,,,2020.0,
2150601UG4925S,1993.0,0.0,2005.0,2021.0,2013.0,
2151901UG4925S,1994.0,0.0,,,2021.0,
2152101UG4925S,1994.0,0.0,,,2014.0,
2155201UG4925N,2000.0,0.0,,,,
2155202UG4925N,2000.0,0.0,,,,
2155203UG4925N,2000.0,0.0,,,,
2155204UG4925N,2000.0,0.0,,,,
2155205UG4925N,2000.0,0.0,,,,
2155206UG4925N,2000.0,0.0,,,,
2155207UG4925N,2000.0,0.0,,,,
2155208UG4925N,2000.0,0.0,,,,
2155209UG4925N,2000.0,0.0,,,,
2155210UG4925N,2000.0,0.0,,,,
2155211UG4925N,2000.0,0.0,,,,
2155212UG4925N,2000.0,0.0,,,,
2155213UG4925N,2000.0,0.0,,,,
2155214UG4925N,2000.0,0.0,,,,
2155215UG4925N,2000.0,0.0,,,,
2155216UG4925N,2000.0,0.0,,,,
2155217UG4925N,2000.0,0.0,,,,
2155218UG4925N,2000.0,0.0,,,,
2155219UG4925N,2000.0,0.0,,,,
2155220UG4925N,2000.0,0.0,,,,
2155221UG4925N,2000.0,0.0,,,,
2155222UG4925N,2000.0,0.0,,,,
2155223UG4925N,2000.0,0.0,,,,
2155224UG4925N,2000.0,0.0,,,,
2155225UG4925N,2000.0,0.0,,,,
2155226UG4925N,2000.0,0.0,,,,
2155227UG4925N,2000.0,0.0,,,,
2155228UG4925N,2000.0,0.0,,,,
2155401UG4925N,2003.0,0.0,,,,
2155402UG4925N,2003.0,0.0,,,,
2155403UG4925N,2003.0,0.0,,,,
2155404UG4925N,2003.0,0.0,,,,
2155405UG4925N,2003.0,0.0,,,,
2155406UG4925N,2003.0,0.0,,,,
2155407UG4925N,2003.0,0.0,,,,
2155408UG4925N,2003.0,0.0,,,,
2155409UG4925N,2003.0,0.0,,,,
2155410UG4925N,2003.0,0.0,,,,
2155411UG4925N,2003.0,0.0,,,,
2155412UG4925N,2003.0,0.0,,,,
2155413UG4925N,2003.0,0.0,,,,
2155414UG4925N,2003.0,0.0,,,,
2155415UG4925N,2003.0,0.0,,,,
2155416UG4925N,2003.0,0.0,,,,
2155417UG4925N,2003.0,0.0,,,,
2155418UG4925N,2003.0,0.0,,,,
2155419UG4925N,2003.0,0.0,,,,
2155420UG4925N,2003.0,0.0,,,,
2155421UG4925N,2003.0,0.0,,,,
2155422UG4925N,2003.0,0.0,,,,
2155423UG4925N,2003.0,0.0,,,,
2155424UG4925N,2003.0,0.0,,,,
2155425UG4925N,2003.0,0.0,,,,
2155426UG4925N,2003.0,0.0,,,,
2155427UG4925N,2003.0,0.0,,,,
2155428UG4925N,2003.0,0.0,,,,
2156801UG4925N,2006.0,0.0,,,2008.0,
2157501UG4925N,2010.0,0.0,2023.0,,2023.0,
2158201UG4925N,1996.0,0.0,2022.0,,2012.0,
2158202UG4925N,1996.0,0.0,,,2018.0,
2158203UG4925N,1996.0,0.0,,,2010.0,
2158204UG4925N,1996.0,0.0,2021.0,,2011.0,
2161701UG4926S,2001.0,0.0,,,2012.0,
2162801UG4926S,1998.0,0.0,,,,
2165801UG4926N,1981.0,0.0,,,,
2165802UG4926N,1996.0,0.0,,,,
2165803UG4926N,1987.0,0.0,,,,
2165804UG4926N,1989.0,0.0,,,,
2165805UG4926N,1984.0,0.0,,,,
2165806UG4926N,2005.0,0.0,,,,2005.0
2165807UG4926N,1994.0,0.0,,,,
2165808UG4926N,1980.0,0.0,,,,
2165809UG4926N,1993.0,0.0,,,,
2165810UG4926N,1990.0,0.0,,,,
2165812UG4926N,1982.0,0.0,,,,
2172801UG4927S,2000.0,0.0,,,,
2172802UG4927S,2011.0,0.0,,,,
2172803UG4927S,1993.0,0.0,,,,
2172804UG4927S,1969.0,0.0,,,,
2172806UG4927S,1990.0,0.0,,,,
2172808UG4927S,1997.0,0.0,,,,
2172809UG4927S,1997.0,0.0,,,,
2172810UG4927S,1987.0,0.0,,,,
2172811UG4927S,1992.0,0.0,,,,
2172812UG4927S,1996.0,0.0,,,,
2172813UG4927S,1998.0,0.0,,,,
2172814UG4927S,1996.0,0.0,,,,
2172815UG4927S,1994.0,0.0,,,,
2172816UG4927S,2023.0,0.0,,,,
2172817UG4927S,2012.0,0.0,,,,
2174701UG4927S,1984.0,0.0,,,,
2174702UG4927S,1989.0,0.0,2000.0,,,
2174704UG4927S,1988.0,0.0,,,,
2174706UG4927S,1995.0,0.0,,,,
2176801UG4927N,1960.0,0.0,,,,
2176802UG4927N,1950.0,0.0,1995.0,,,
2176803UG4927N,1955.0,0.0,,,1980.0,
2176804UG4927N,1944.0,0.0,1990.0,,,
2176805UG4927N,1940.0,0.0,1990.0,,,
2176806UG4927N,1960.0,0.0,,,,
2176807UG4927N,1997.0,0.0,,,1997.0,1997.0
2176808UG4927N,2008.0,0.0,,,,
2177201UG4927N,1955.0,0.0,,,,
2177202UG4927N,1970.0,0.0,,,,
2177203UG4927N,1997.0,0.0,,,,
2177204UG4927N,1955.0,0.0,,,,
2177205UG4927N,1960.0,0.0,,,,
2177206UG4927N,1998.0,0.0,,,,
2179501UG4927N,1950.0,0.0,,,,
2179503UG4927N,1975.0,0.0,,,,
2179504UG4927N,1940.0,0.0,,,2001.0,
2179505UG4927N,1975.0,0.0,,,,
2179506UG4927N,1950.0,,2000.0,,,
2179507UG4927N,1995.0,0.0,,,,
2179508UG4927N,1950.0,0.0,,,,
2179509UG4927N,1950.0,,1990.0,,,
2179510UG4927N,1950.0,0.0,,,,
2179511UG4927N,1950.0,0.0,,,,
2179512UG4927N,1960.0,0.0,,,,
2179513UG4927N,1950.0,,1990.0,,,
2179514UG4927N,1978.0,0.0,,,,
2179516UG4927N,1950.0,0.0,,,,
2179517UG4927N,1960.0,0.0,,,,
2179519UG4927N,1975.0,0.0,,,,
2179520UG4927N,2004.0,0.0,,,,
2179522UG4927N,2017.0,0.0,,,,
2179524UG4927N,1950.0,0.0,,,1977.0,
2186406UG4928N,1987.0,0.0,,,,
2186407UG4928N,2006.0,0.0,,,,
2186408UG4928N,1990.0,0.0,,,,
2186409UG4928N,1965.0,0.0,,,,
2186410UG4928N,1964.0,0.0,,,,
2186411UG4928N,1965.0,0.0,,,,
2186412UG4928N,1965.0,0.0,,,,
2186413UG4928N,1976.0,0.0,,,,
2186414UG4928N,1973.0,0.0,,,,
2186415UG4928N,1975.0,0.0,,,,
2186416UG4928N,1987.0,0.0,,,,
2186417UG4928N,1986.0,0.0,,,,
2186418UG4928N,1976.0,0.0,,,,
2186419UG4928N,1980.0,0.0,,,,
2186420UG4928N,1991.0,0.0,,,,
2186421UG4928N,1975.0,0.0,,,,
2186422UG4928N,2010.0,0.0,,,,
2186423UG4928N,2005.0,0.0,,,,
2191106UG4929S,1979.0,0.0,,,,
2203101UH5020S,1980.0,0.0,,,,
2203102UH5020S,1983.0,0.0,,,,
2203103UH5020S,1986.0,0.0,,,,
2203104UH5020S,1982.0,0.0,,,,
2203106UH5020S,1998.0,0.0,,,,
2203107UH5020S,2005.0,0.0,,,,
2203108UH5020S,2002.0,0.0,,,,2007.0
2203110UH5020S,1996.0,0.0,,,,
2203111UH5020S,1986.0,0.0,,,,
2203112UH5020S,2012.0,0.0,,,,
2203113UH5020S,2008.3333333333333,0.0,,,,
2203115UH5020S,1996.0,0.0,,,,2000.0
2208001UH5020N,1985.0,0.0,,,,
2212401UG3921S,2007.0,0.0,,,,
2212402UG3921S,2007.0,0.0,,,,
2212403UG3921S,2007.0,0.0,,,,
2212404UG3921S,2007.0,0.0,,,,
2212405UG3921S,2007.0,0.0,,,,
2212406UG3921S,2007.0,0.0,,,,
2212407UG3921S,2007.0,0.0,,,,
2212408UG3921S,2007.0,0.0,,,,
2212409UG3921S,2007.0,0.0,,,,
2212410UG3921S,2007.0,0.0,,,,
2212411UG3921S,2007.0,0.0,,,,
2212412UG3921S,2007.0,0.0,,,,
2212413UG3921S,2007.0,0.0,,,,
2212414UG3921S,2007.0,0.0,,,,
2212415UG3921S,2007.0,0.0,,,,
2212416UG3921S,2007.0,0.0,,,,
2212417UG3921S,2007.0,0.0,,,,
2212418UG3921S,2007.0,0.0,,,,
2212419UG3921S,2007.0,0.0,,,,
2212420UG3921S,2007.0,0.0,,,,
2212421UG3921S,2007.0,0.0,,,,
2212422UG3921S,2007.0,0.0,,,,
2212423UG3921S,2007.0,0.0,,,,
2212424UG3921S,2007.0,0.0,,,,
2212425UG3921S,2007.0,0.0,,,,
2212426UG3921S,2007.0,0.0,,,,
2212427UG3921S,2007.0,0.0,,,,
2212428UG3921S,2007.0,0.0,,,,
2213902UG3921S,1962.0,0.0,,1996.0,,
2213903UG3921S,1964.0,0.0,2000.0,,,
2213904UG3921S,2000.0,0.0,,,,
2213905UG3921S,1972.0,0.0,,,,
2213906UG3921S,1962.0,0.0,2000.0,,,
2213907UG3921S,1964.0,0.0,2001.0,,,
2213908UG3921S,2002.0,0.0,,,,2002.0
2213909UG3921S,2010.0,0.0,,,,
2213910UG3921S,2009.0,0.0,,,,
2213911UG3921S,2009.0,0.0,,,,
2213912UG3921S,2010.0,0.0,,,,
2213913UG3921S,2002.0,0.0,,,,
2213914UG3921S,1988.0,0.0,,2012.0,,
2213916UG3921S,2000.0,0.0,,,,
2213918UG3921S,1986.0,0.0,,,,
2213919UG3921S,1986.0,0.0,2002.0,,,
2213920UG3921S,2005.0,0.0,,,,
2213922UG3921S,1965.0,0.0,,,,
2213924UG3921S,2002.0,0.0,,,,
2213925UG3921S,2009.0,0.0,,,,
2213926UG3921S,2009.0,0.0,,,,
2213927UG3921S,2009.0,0.0,,,,
2213928UG3921S,2009.0,0.0,,,,
2213930UG3921S,2011.0,0.0,,,,
2214001UH5021S,1997.0,0.0,,,,
2214002UH5021S,1975.0,0.0,,,1990.0,
2214003UH5021S,2011.0,0.0,,,,
2214004UH5021S,2006.0,0.0,,,,
2214006UH5021S,2005.0,0.0,,,,
2214007UH5021S,2000.0,0.0,,,,
2214008UH5021S,2011.0,0.0,,,,
2214009UH5021S,2003.0,0.0,,,,
2214010UH5021S,2005.0,0.0,,,,
2214011UH5021S,1999.0,0.0,,,,
2214013UH5021S,1988.0,0.0,,,,
2214014UH5021S,1998.0,0.0,,,,
2214015UH5021S,1996.0,0.0,,,,
2214016UH5021S,2006.0,0.0,,,,
2214017UH5021S,2004.0,0.0,,,,
2214018UH5021S,2007.0,0.0,,,,
2214019UH5021S,2007.0,0.0,,,,
2214020UH5021S,2007.0,0.0,,,,
2214021UH5021S,2006.0,0.0,,,,
2214701UH4021S,1996.0,0.0,,,,
2215103UH4021N,2007.0,0.0,,,,
2215105UH4021N,2007.0,0.0,,,,
2215106UH4021N,2007.0,0.0,,,,
2215107UH4021N,2007.0,0.0,,,,
2222701UH4022S,1987.0,0.0,,,2001.0,
2233501UG4923S,1970.0,0.0,,,2015.0,
2233502UG4923S,1970.0,0.0,,,,
2233503UG4923S,1970.0,0.0,,,,
2234101UG4923S,1970.0,0.0,,,,
2234102UG4923S,1970.0,0.0,,,,
2234103UG4923S,1970.0,0.0,,,,
2234104UG4923S,1970.0,0.0,,,,
2234501UG4923S,1971.0,0.0,,,,
2234502UG4923S,1971.0,0.0,,,,
2234503UG4923S,1971.0,0.0,,,,
2234705UG4923S,1970.0,0.0,,,,
2235301UG4923N,1971.0,0.0,,,2001.0,
2235302UG4923N,1971.0,0.0,2015.0,,2004.0,
2235303UG4923N,1971.0,0.0,,,,
2235304UG4923N,1971.0,0.0,2005.0,,,
2235501UG4923N,1979.0,0.0,,,,
2235502UG4923N,1976.0,0.0,,,,
2235503UG4923N,1976.0,0.0,,,,
2235504UG4923N,1976.0,0.0,,,,
2235601UG4923N,1971.0,0.0,,,2016.0,
2235602UG4923N,1971.0,0.0,,,,
2235603UG4923N,1971.0,0.0,,,,
2237403UG4923N,1997.0,0.0,,,2009.0,
2237404UG4923N,1999.0,0.0,,,,
2237405UG4923N,1998.0,0.0,,,,
2237406UG4923N,1998.0,0.0,,,2011.0,
2237407UG4923N,1998.0,0.0,,,2000.0,
2237408UG4923N,2008.0,0.0,,,,
2239301UG4923N,1994.0,0.0,,,2011.0,
2239801UG4923N,1998.0,0.0,2021.0,,2016.0,
2242301UG4924S,1983.0,0.0,1995.0,,,
2243101UG4924S,1986.0,0.0,,,,
2243901UG4924S,1981.0,0.0,2019.0,,2020.0,
2245401UG4924N,1972.0,0.0,,,,
2245402UG4924N,1969.0,0.0,,,,
2245403UG4924N,1972.0,0.0,,,,
2248901UG4924N,1981.0,0.0,,,,
2248902UG4924N,1991.0,0.0,,,2019.0,
2248903UG4924N,1971.0,0.0,,,,
2248904UG4924N,1951.0,,1990.0,,,
2248905UG4924N,1940.0,0.0,,,,
2248906UG4924N,2001.0,0.0,,,,
2248907UG4924N,1989.0,0.0,,,2016.0,
2248908UG4924N,1936.0,0.0,,,2012.0,
2248909UG4924N,1935.0,,,2006.0,,
2248910UG4924N,1935.0,,2022.0,,,
2248911UG4924N,1935.0,0.0,,,,
2248912UG4924N,1935.0,0.0,,,,
2248913UG4924N,1935.0,0.0,,,,
2248914UG4924N,1935.0,0.0,,,,
2248915UG4924N,1935.0,0.0,2017.0,,,
2248916UG4924N,1936.0,,,1986.0,2019.0,
2248921UG4924N,1989.0,0.0,,,2021.0,
2248922UG4924N,1988.0,0.0,,,2011.0,
2248923UG4924N,1989.0,0.0,,,,
2248924UG4924N,1985.0,0.0,,,2010.0,
2248925UG4924N,1967.0,0.0,,2000.0,,
2248926UG4924N,1990.0,0.0,,,,
2248927UG4924N,2000.0,0.0,,,,
2248928UG4924N,2001.0,0.0,,,2007.0,
2249501UG4925S,2002.0,0.0,2005.0,,2011.0,
2250401UG4925S,1993.0,0.0,2022.0,,2023.0,
2252601UG4925S,1994.0,0.0,,,,
2252602UG4925S,1994.0,0.0,,,,
2252603UG4925S,1994.0,0.0,,,,
2252604UG4925S,1994.0,0.0,,,,
2252605UG4925S,1994.0,0.0,,,,
2252606UG4925S,1994.0,0.0,,,,
2252607UG4925S,1994.0,0.0,,,,
2252608UG4925S,1994.0,0.0,,,,
2252609UG4925S,1994.0,0.0,,,,
2252610UG4925S,1994.0,0.0,,,,
2252611UG4925S,1998.0,0.0,,,,
2252612UG4925S,1998.0,0.0,,,,
2252613UG4925S,1994.0,0.0,,,,
2252614UG4925S,1998.0,0.0,,,,
2252615UG4925S,1994.0,0.0,,,,
2252616UG4925S,1994.0,0.0,,,,
2252617UG4925S,1994.0,0.0,,,,
2252618UG4925S,1994.0,0.0,,,,
2253901UG4925S,1995.0,0.0,2001.0,,2005.0,
2253902UG4925S,1995.0,0.0,,,,
2253903UG4925S,1995.0,0.0,,,,
2254301UG4925S,1980.0,0.0,,,,
2254302UG4925S,1980.0,0.0,,,,
2254401UG4925S,1980.0,0.0,,,,
2254601UG4925S,1980.0,0.0,,,,
2255301UG4925N,1980.0,0.0,,,,
2255302UG4925N,1980.0,0.0,,,,
2255402UG4925N,1980.0,0.0,,,2022.0,
2255403UG4925N,1980.0,0.0,,,2021.0,
2256501UG4925N,1992.0,0.0,,,,
2256601UG4925N,2005.0,0.0,,,2018.0,
2256604UG4925N,2015.6666666666667,0.0,,,,
2257601UG4925N,1992.0,0.0,,,,
2258801UG4925N,1997.0,0.0,,,,
2261801UG4926S,1999.0,0.0,,,2000.0,
2262101UG4926S,1996.0,0.0,,,,
2266301UG4926N,1987.0,0.0,,,,
2266302UG4926N,1985.0,0.0,,,,
2266303UG4926N,1985.0,0.0,,,,
2266305UG4926N,2008.0,0.0,,,,
